sistema,subsistema,propietario,razon_social,rut,central,estado,fecha_puesta_servicio_central,anio_servicio_central,region_nombre,comuna_nombre,cod_unidad,tipo_unidad,fecha_servicio_unidad,unidades,marca_modelo,clasificacion,tipo_de_energia,potencia_bruta_mw,potencia_neta_mw,ley_ernc,medio_generacion,distribuidora,punto_conexion,combustible_1,consumo_1,unidad_1,combustible_2,consumo_2,unidad_2,combustible_3,consumo_3,unidad_3,tipo_turbina_hidraulica,gasto_m3_por_s,caida_m,coord_este_utm,coord_norte_utm,huso_utm,tipo_final,orden,fecha_act
SEN,SIC,PSF PAMA S.A.,,76.284.903-8,PMGD PFV PAMA,En Operacion,19/06/2014,2014,Región de Coquimbo,Combarbalá,,,,NO APLICA,,ERNC,Solar,"2,00","1,99",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,ALIMENTADOR CIUDAD 13.2 KV EN S/E COMBARBALA,,,,,,,,,,,,,"307272,9804","6547980,066",19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,GR LINGUE SPA,,76.464.206-6,PMGD PFV PANQUEHUE II,En Operacion,18/10/2017,2017,Región de Valparaíso,Panquehue,,,,NO APLICA,,ERNC,Solar,"6,00","6,00",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,ID 1020 BA S/E PANQUEHUE BARRA 12KV,,,,,,,,,,,,,330260.59,6371919.42,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,SPV P4 SPA,,76.201.449-1,PMGD PFV PARAGUAY,En Operacion,28/02/2020,2020,Región del Maule,Molina,,,,NO APLICA,,ERNC,Solar,"9,00","8,89",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 2467 BA S/E MOLINA 15KV BP2,,,,,,,,,,,,,287924.00,6111894.00,19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,FOTOVOLTAICA SOLAR LAUREL SPA,,76.879.366-2,PMGD PFV PARQUE SOLAR BICENTENARIO,En Operacion,27/09/2020,2020,Región del Maule,Parral,,,,No aplica,,ERNC,Solar,"2,99","2,80",Si,Pequeños medio de generación distribuida o PMGD,CGE,El Ajial /  S/EParral,,,,,,,,,,,,,244160,5996671,19H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,PARQUE SOLAR MECO CHILLAN SPA,,,PMGD PFV PARQUE SOLAR MECO CHILLAN,En Operacion,01/05/2021,2021,Región de Ñuble,Bulnes,,,,No aplica,,ERNC,Solar,"6,01","6,00",Si,Pequeños medio de generación distribuida o PMGD,COPELEC,"Alimentador Cantarrana,  S/ETres Esquinas",,,,,,,,,,,,,755934.43,5929082.64,18H,Solar Fotovoltaica,11,12/10/2021
SEN,SIC,FOTOVOLTAICA AVELLANO SPA,,,PMGD PFV PARQUE SOLAR MEMBRILLO,En Operacion,02/06/2021,2021,Región del Libertador Gral. Bernardo O’Higgins,Chimbarongo,,,,No aplica,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,"Alimentador Huemul,  S/EChimbarongo",,,,,,,,,,,,,317454,6148288,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PARQUE SOLAR OVALLE NORTE SPA,,,PMGD PFV PARQUE SOLAR OVALLE NORTE,En Operacion,24/04/2021,2021,Región de Coquimbo,Ovalle,,,,No aplica,,ERNC,Solar,"9,01","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador San Luis /  S/EOvalle,,,,,,,,,,,,,285141,6616027,19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,PARQUE SOLAR EL PASO SPA,,,PMGD PFV PARQUE SOLAR SAN JAVIER,En Operacion,11/02/2021,2021,Región del Maule,San Javier,,,,No aplica,,ERNC,Solar,"6,01","6,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,"Alimentador Orilla de Maule 15 kV, S/E La Palma",,,,,,,,,,,,,256818,6057915,19H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,PARQUE SOLAR SANTA FE SPA,,76.827.434-7,PMGD PFV PARQUE SOLAR SANTA FE,En Operacion,06/03/2020,2020,Región del Maule,San Javier,,,,NO APLICA,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E LA PALMA,,,,,,,,,,,,,"254907,19","6054707,2",19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SING,POZO ALMONTE SOLAR 1 SPA,,76.055.358-1,PMGD PFV PAS1,En Operacion,04/11/2015,2015,Región de Tarapacá,Pozo Almonte,,,,1,,ERNC,Solar,"9,00","8,97",Si,Pequeños medio de generación distribuida o PMGD,CGE,iD 2244 BA S/E POZO ALMONTE 23KV BP1,,,,,,,,,,,,,421529.77,7758759.58,19 K,Solar Fotovoltaica,2,12/10/2021
SEN,SIC,ISABEL SOLAR SPA,,76.503.513-9,PMGD PFV PEDREROS SOLAR,En Operacion,23/05/2019,2019,Región de Valparaíso,Panquehue,,,,1,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,ID 996 BA S/E CATEMU 12KV BP2,,,,,,,,,,,,,321135.93,6369023.87,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,PMGD PEPA SPA,,76.991.751-9,PMGD PFV PEPA SOLAR,En Operacion,12/08/2020,2020,Región Metropolitana de Santiago,Isla de Maipo,,,,NO APLICA,,ERNC,Solar,"9,56","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,SE Isla de Maipo,,,,,,,,,,,,,330220,6263360,19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,PARRONAL ENERGY SPA,,76.503.384-5,PMGD PFV PERALILLO,En Operacion,12/06/2018,2018,Región del Maule,Hualañé,,,,4,,ERNC,Solar,"2,96","2,96",Si,Pequeños medio de generación distribuida o PMGD,CGE,SE PARRONAL,,,,,,,,,,,,,252812.75,6119512.07,19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SING,ATACAMA SOLAR S.A.,,76.055.134-1,PMGD PFV PICA,En Operacion,08/01/2016,2016,Región de Tarapacá,Pica,,,,1,,ERNC,Solar,"0,63","0,60",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 2298 BA S/E TAMARUGAL 23KV BP1,,,,,,,,,,,,,453180.00,7733210.00,19 K,Solar Fotovoltaica,2,12/10/2021
SEN,SIC,PILPILÉN SPA,,76.738.655-9,PMGD PFV PILPILEN,En Operacion,03/12/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Litueche,,,,NO APLICA,,ERNC,Solar,"2,75","2,75",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 611 BA S/E QUELENTARO 13.2KV,,,,,,,,,,,,,246358,6217437,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PIQUERO SPA,,76.746.538-6,PMGD PFV PIQUERO,En Operacion,06/12/2018,2018,Región de Valparaíso,Casablanca,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,ENERGÍA CASABLANCA,S/E CASABLANCA 12KV,,,,,,,,,,,,,272158.00,6313082.00,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,SOLAR TI CUATRO SPA,,76.574.682-5,PMGD PFV PIRQUE,En Operacion,11/04/2019,2019,Región Metropolitana de Santiago,Pirque,,,,1,,ERNC,Solar,"2,80","2,74",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 208 BA S/E PIRQUE 13,2KV BP1",,,,,,,,,,,,,349602.48,6271989.31,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,FOTOVOLTAICA EL ALERCE SPA,,76.863.487-4,PMGD PFV PITOTOY,En Operacion,30/04/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Rengo,,,,NO APLICA,,ERNC,Solar,"3,00","2,98",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E RENGO 15KV,,,,,,,,,,,,,6193061.00,319927.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PITRA SPA,,76.827.359-6,PMGD PFV PITRA,En Operacion,19/11/2020,2020,Región de Valparaíso,Algarrobo,,,,No aplica,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,Energía de Casablanca S.A,"Alimentador San Jerónimo, S/E San Jerónimo",,,,,,,,,,,,,259094,6304978,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,GR LILEN SPA,,76.748.825-4,PMGD PFV PLACILLA SOLAR,En Operacion,06/09/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Placilla,,,,NO APLICA,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 607 BA S/E PLACILLA 13.2KV,,,,,,,,,,,,,307865.29,6168554.09,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PLAYERO SPA,,77.084.483-5,PMGD PFV PLAYERITO,En Operacion,12/11/2020,2020,Región del Maule,Chanco,,,,No aplica,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE S.A.,"Alimentador Los Ruiles,  S/ELa Vega",,,,,,,,,,,,,730173,6026660,18H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,POBLACIÓN SOLAR SPA,,76.453.223-6,PMGD PFV POBLACION,En Operacion,30/08/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Peralillo,,,,1,,ERNC,Solar,"2,95","2,95",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 597 S/E MARCHIGUE 13,2KV BP1",,,,,,,,,,,,,265164.00,6184168.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,PV PORTEZUELO SPA,,76.461.861-0,PMGD PFV PORTEZUELO,En Operacion,16/01/2018,2018,Región del Libertador Gral. Bernardo O’Higgins,La Estrella,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,SE PORTEZUELO,,,,,,,,,,,,,262512,6205942,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,CAMPO LINDO SPA,,,PMGD PFV PRETTY FIELD,En Operacion,15/04/2021,2021,Región de Coquimbo,Ovalle,,,,No aplica,,ERNC,Solar,"2,80","2,78",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Socos /  S/EOvalle,,,,,,,,,,,,,279016,6601782,19 J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,PMGD PUENTE SPA,,77.084.987-K,PMGD PFV PUENTE SOLAR,En Operacion,24/10/2020,2020,Región Metropolitana de Santiago,Padre Hurtado,,,,NO APLICA,,ERNC,Solar,"3,03","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,SE Santa Marta,,,,,,,,,,,,,328772.15,6286056.70,19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,FOTOVOLTAICA LA LIGUA SPA,,76.758.664-7,PMGD PFV PULLALLI SOLAR,En Operacion,10/03/2020,2020,Región de Valparaíso,La Ligua,,,,NO APLICA,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 1328 IM S/E QUINQUIMO E3,,,,,,,,,,,,,286466,6406821,19J,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,PARQUE SOLAR SPA,,76.383.031-4,PMGD PFV PUNTA BAJA SOLAR,En Operacion,18/01/2019,2019,Región de Coquimbo,La Higuera,,,,1,,ERNC,Solar,"2,00","1,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E INCAHUASI 23KV,,,,,,,,,,,,,301304.59,6750538.03,19 J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,FOTOVOLTAICA EL MANZANAR SPA,,76.758.673-6,PMGD PFV QUELTEHUE SOLAR,En Operacion,30/04/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Rengo,,,,NO APLICA,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E RENGO 15KV,,,,,,,,,,,,,6193158.82,320048.89,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,QUILLAY SOLAR SPA,,76.462.053-4,PMGD PFV QUILLAY,En Operacion,16/09/2020,2020,Región Metropolitana de Santiago,Melipilla,,,,No aplica,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador  Pomaire/  S/EEl Maitén,,,,,,,,,,,,,299106,6275512,19 S,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,TALTAL SOLAR S.A.,,,PMGD PFV QUINANTU SOLAR,En Operacion,15/01/2021,2021,Región del Maule,Talca,,,,No aplica,,ERNC,Solar,"9,07","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE Distribución,Alimentador El Canelo /  S/ESan Clemente,,,,,,,,,,,,,265935,6068768,19H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,QUINTA SOLAR SPA,,76.766.027-8,PMGD PFV QUINTA SOLAR,En Operacion,08/11/2017,2017,Región Metropolitana de Santiago,Colina,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,ID 732 BA S/E EL MANZANO (ENEL DISTRIBUCIÓN) 23KV BP1,,,,,,,,,,,,,340142.00,6344205.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,RANGUIL SUR SPA,,76.586.264-7,PMGD PFV RANGUIL,En Operacion,19/07/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Lolol,,,,NO APLICA,,ERNC,Solar,"2,95","2,95",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 633 BA S/E RANGUILI 13,8KV BP1",,,,,,,,,,,,,247189.00,6145132.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,GR PALMA SPA,,76.722.036-7,PMGD PFV RAUQUEN,En Operacion,01/02/2020,2020,Región del Maule,Romeral,,,,NO APLICA,,ERNC,Solar,"9,03","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 120 BA S/E RAUQUEN 13.2KV BP1,,,,,,,,,,,,,304083.00,6134362.00,19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,FV RINCONADA SPA,,,PMGD PFV RINCONADA NORTE (SLK 808),En Operacion,01/05/2021,2021,Región de Valparaíso,Putaendo,,,,No aplica,,ERNC,Solar,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,Chilquinta,Alimentador Putaendo /  S/ESan Felipe,,,,,,,,,,,,,341645,6385394,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,GR TAMARUGO SPA,,76.451.219-7,PMGD PFV RINCONADA,En Operacion,19/12/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Rengo,,,,NO APLICA,,ERNC,Solar,"8,00","7,97",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 163 BA S/E RENGO 15KV,,,,,,,,,,,,,333004.00,6191196.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,RLA SOLAR SPA,,76.738.882-9,PMGD PFV RLA SOLAR,En Operacion,14/09/2019,2019,Región Metropolitana de Santiago,San Pedro,,,,NO APLICA,,ERNC,Solar,"2,70","2,70",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 588 BA S/E LAS ARAÑAS 66KV BP1,,,,,,,,,,,,,275711.00,6246167.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,PV RODEO SPA,,76.462.109-3,PMGD PFV RODEO,En Operacion,17/11/2018,2018,Región de Valparaíso,Catemu,,,,1,,ERNC,Solar,"3,00","2,96",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,S/E CATEMU 12KV,,,,,,,,,,,,,316192.85,6372518.64,19 H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,PV ROVIAN SPA,,76.451.214-6,PMGD PFV ROVIAN,En Operacion,14/06/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Nancagua,,,,NO APLICA,,ERNC,Solar,"7,00","6,99",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 600 S/E NANCAGUA 13,2KV BP1",,,,,,,,,,,,,296074.00,6163550.00,19 H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,SAN FRANCISCO SOLAR SPA,,76.470.581-5,PMGD PFV SAN FRANCISCO,En Operacion,08/11/2017,2017,Región Metropolitana de Santiago,Colina,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,ID 731 BA S/E EL MANZANO (ENEL DISTRIBUCIÓN) 23KV BP1,,,,,,,,,,,,,340899.00,6342978.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,FOTOVOLTAICA SAN ISIDRO SPA,,76.751.856-0,PMGD PFV SAN ISIDRO,En Operacion,12/10/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Requínoa,,,,NO APLICA,,ERNC,Solar,"2,73","2,72",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 152 BA S/E CHUMAQUITO 15KV,,,,,,,,,,,,,334772,6205419,19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,GR COIGÜE SPA,,76.461.939-0,PMGD PFV SAN PEDRO,En Operacion,26/10/2016,2016,Región Metropolitana de Santiago,San Pedro,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E LAS ARAÑAS 23KV,,,,,,,,,,,,,"274245,0978","6246022,677",19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,PELEQUÉN SUR SPA,,,PMGD PFV SAN RAMIRO,En Operacion,27/01/2021,2021,Región Metropolitana de Santiago,Melipilla,,,,NO APLICA,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,El Peumo,,,,,,,,,,,,,278258.06,62345212.25,19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,PARQUE FOTOVOLTAICO SANTA ADRIANA SPA,,76.813.193-7,PMGD PFV SANTA ADRIANA,En Operacion,06/08/2019,2019,Región Metropolitana de Santiago,Talagante,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,"ID 571 BA S/E EL MONTE 13,2KV  BP1",,,,,,,,,,,,,317280.00,6270160.00,19 H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,BETEL SPA,,77.050.429-5,PMGD PFV SANTA AMELIA,En Operacion,11/06/2020,2020,Región del Libertador Gral. Bernardo O’Higgins,Pichidegua,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,S/E SAN VICENTE DE TAGUA TAGUA 15KV,,,,,,,,,,,,,"288126,29","6189779,72",19H,Solar Fotovoltaica,8,12/10/2021
SEN,SIC,COMMONPLACE ENERGY SPA,,76.233.264-7,PMGD PFV SANTA CECILIA,En Operacion,15/12/2013,2013,Región de Atacama,Vallenar,,,,NO APLICA,,ERNC,Solar,"2,96","2,95",Si,Pequeños medio de generación distribuida o PMGD,EMELAT,ALIMENTADOR DOMEYKO 23 KV,,,,,,,,,,,,,313930.54,6778671.74,19J,Solar Fotovoltaica,4,12/10/2021
SEN,SIC,IMPULSO SOLAR LAS LLOYSAS SPA,,76.513.574-5,PMGD PFV SANTA CLARA,En Operacion,05/06/2019,2019,Región de Coquimbo,Ovalle,,,,NO APLICA,,ERNC,Solar,"2,75","2,73",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 351 BA S/E OVALLE 23KV BP1,,,,,,,,,,,,,268359.00,6611269.00,19 J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,IMPULSO SOLAR SAN JOSÉ SPA,,,PMGD PFV SANTA ESTER,En Operacion,26/06/2021,2021,Región de Ñuble,San Carlos,,,,No aplica,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,COPELEC,Alimentador Ninquihue /  S/ECocharcas,,,,,,,,,,,,,232297,5957865,19 H,Solar Fotovoltaica,11,12/10/2021
SEN,SIC,CVE PROYECTO SEIS SPA,,76.766.027-8,PMGD PFV SANTA INES SOLAR,En Operacion,14/11/2020,2020,Región Metropolitana de Santiago,Tiltil,,,,No aplica,,ERNC,Solar,"3,00","2,95",Si,Pequeños medio de generación distribuida o PMGD,Enel Distribución Chile S.A.,Alimentador Polpaico 23 kV S/E Punta Peuco 110/23 kV,,,,,,,,,,,,,326064,6333214,19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,SPV P4 SPA,,76.201.449-1,PMGD PFV SANTA JULIA,En Operacion,17/03/2016,2016,Región de Valparaíso,Petorca,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E CABILDO 23KV,,,,,,,,,,,,,"302056,9999","6424179,015",19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,PARQUE SOLAR SANTA LAURA SPA,,76.727.583-8,PMGD PFV SANTA LAURA,En Operacion,17/08/2018,2018,Región de Valparaíso,Cabildo,,,,1,,ERNC,Solar,"3,00","2,97",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E CABILDO,,,,,,,,,,,,,308879.72,6413431.51,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,PARQUE FOTOVOLTAICO SANTA RITA SOLAR SPA,,,PMGD PFV SANTA RITA,En Operacion,09/04/2021,2021,Región de Ñuble,Chillán,,,,No aplica,,ERNC,Solar,"2,70","2,70",Si,Pequeños medio de generación distribuida o PMGD,COPELEC,Alimentador Cato /  S/ECocharcas,,,,,,,,,,,,,239648,5951577,19 H,Solar Fotovoltaica,11,12/10/2021
SEN,SIC,SOLAR E SPA,,76.760.999-K,PMGD PFV SANTUARIO SOLAR,En Operacion,17/11/2017,2017,Región de Valparaíso,Rinconada,,,,NO APLICA,,ERNC,Solar,"3,00","2,99",Si,Pequeños medio de generación distribuida o PMGD,CHILQUINTA,S/E SAN FELIPE,,,,,,,,,,,,,342083.94,6359442.65,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SIC,LOS LIBERTADORES SOLAR SPA,,,PMGD PFV SATURNO NORTE,En Pruebas,,,Región del Maule,Colbún,,,,No aplica,,ERNC,Solar,"4,53","4,50",Si,Pequeños medio de generación distribuida o PMGD,Luz Linares,Alimentador Colbún /  S/EPanimávida,,,,,,,,,,,,,"282785,04","6041436,48",19H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,SANBAR SOLAR SPA,,,PMGD PFV SDSI,En Operacion,25/03/2021,2021,Región del Biobío,Los Ángeles,,,,No aplica,,ERNC,Solar,"2,61","2,60",Si,Pequeños medio de generación distribuida o PMGD,FRONTEL,Alimentador Delicias /  S/EDuqueco,,,,,,,,,,,,,738027,5842130,18H,Solar Fotovoltaica,10,12/10/2021
SEN,SIC,SOL DE SEPTIEMBRE SPA,,76.719.826-4,PMGD PFV SOL DE SEPTIEMBRE,En Operacion,10/07/2020,2020,Región Metropolitana de Santiago,Lampa,,,,NO APLICA,,ERNC,Solar,"9,00","8,97",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,S/E LO BOZA 23KV,,,,,,,,,,,,,326247,"6313882,7",19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,SOLAR E SPA,,76.760.999-K,PMGD PFV SOL DEL NORTE,En Operacion,05/10/2015,2015,Región de Coquimbo,Vicuña,,,,NO APLICA,,ERNC,Solar,"2,96","2,94",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E VICUÑA 23 KV,,,,,,,,,,,,,"337646,48","6675562,953",19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,SANTA CATALINA SOLAR SPA,,76.466.857-K,PMGD PFV TALCA,En Operacion,30/07/2019,2019,Región del Maule,Talca,,,,NO APLICA,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 168 BA S/E SAN MIGUEL 15KV BP1,,,,,,,,,,,,,268122.54,6072620.60,19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,REDEN TALHUEN SOLAR SPA,,76.948.177-K,PMGD PFV TALHUEN,En Operacion,01/08/2018,2018,Región de Coquimbo,Ovalle,,,,1,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E OVALLE,,,,,,,,,,,,,283934.40,6616978.84,19J,Solar Fotovoltaica,5,12/10/2021
SEN,SING,BAOBAB ENERGÍAS RENOVABLES SPA,,,PMGD PFV TAMARUGO,En Operacion,30/06/2021,2021,Región de Tarapacá,Pozo Almonte,,,,No aplica,,ERNC,Solar,"3,00","2,95",Si,Pequeños medio de generación distribuida o PMGD,CGE,Alimentador Pampino /  S/EPozo Almonte,,,,,,,,,,,,,432853,7747647,19 K,Solar Fotovoltaica,2,12/10/2021
SEN,SIC,GENERADORA ELÉCTRICA KALTEMP LTDA.,,76.392.163-8,PMGD PFV TAMBO REAL,En Operacion,06/12/2012,2012,Región de Coquimbo,Vicuña,,,,NO APLICA,,ERNC,Solar,"2,94","2,93",Si,Pequeños medio de generación distribuida o PMGD,CONAFE,S/E VICUÑA,,,,,,,,,,,,,"329345,5","6674521,103",19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,EERM ENERGÍAS DEL FUTURO S.A.,,76.272.689-0,PMGD PFV TECHOS DE ALTAMIRA,En Operacion,28/03/2014,2014,Región Metropolitana de Santiago,Peñalolén,,,,NO APLICA,,ERNC,Solar,"0,15","0,15",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,ALIMENTADOR ICTINOS 12 KV,,,,,,,,,,,,,"357141,09","6294500,603",19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,HANWHA Q CELLS TIL TIL UNO SPA,,76.254.347-8,PMGD PFV TILTIL,En Operacion,19/05/2016,2016,Región Metropolitana de Santiago,Tiltil,,,,NO APLICA,,ERNC,Solar,"2,50","2,48",Si,Pequeños medio de generación distribuida o PMGD,ELÉCTRICA TIL TIL,S/E RUNGUE 23KV,,,,,,,,,,,,,329867.69,6351922.60,19H,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,EL ROBLE SOLAR SPA,,76.972.711-6,PMGD PFV TREBAL SOLAR,En Operacion,27/06/2020,2020,Región Metropolitana de Santiago,Maipú,,,,NO APLICA,,ERNC,Solar,"3,00","3,00",Si,Pequeños medio de generación distribuida o PMGD,ENEL DISTRIBUCIÓN,S/E PAJARITOS 12KV,,,,,,,,,,,,,328986,6290033,19S,Solar Fotovoltaica,7,12/10/2021
SEN,SIC,TRICAHUE SPA,,76.902.134-5,PMGD PFV TRICA-DOS,En Operacion,06/02/2020,2020,Región del Maule,Yerbas Buenas,,,,NO APLICA,,ERNC,Solar,"2,80","2,80",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 122 BA S/E LA PALMA 15KV BP1,,,,,,,,,,,,,266260.00,6057530.00,19 H,Solar Fotovoltaica,9,12/10/2021
SEN,SIC,TRICAHUE SOLAR SPA,,76.136.448-0,PMGD PFV TRICAHUE II,En Operacion,01/10/2019,2019,Región del Libertador Gral. Bernardo O’Higgins,Rengo,,,,NO APLICA,,ERNC,Solar,"9,00","8,98",Si,Pequeños medio de generación distribuida o PMGD,CGE,ID 318 BA S/E ROSARIO 15KV BP1,,,,,,,,,,,,,332227.00,6196492.00,19 H,Solar Fotovoltaica,8,12/10/2021
